ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
967362648628569,156304484388194,"Die Linke Berlin",2025-01-14,2025-01-14,2025-02-12,"Die Linke Berlin","Wir brauchen mehr Ärztinnen und Ärzte!

In Plänterwald kämpfen wir für eine Arztpraxis, welche die Menschen vor Ort dringend brauchen. Dort wurde die Hausärztin vor 1,5 Jahren gekündigt - und steht seitdem leer. Wir kämpfen gemeinsam mit den Menschen vor Ort für eine bessere ärztlichen Versorgung! 

Du bist Ärztin oder Arzt und möchtest eine Praxis eröffnen? Melde dich bei uns – wir senden dir den Grundriss und stellen den Kontakt zum neuen Vermieter her. Übrigens: Deine Niederlassung wird mit bis zu 60.000 Euro unterstützt!

Grundsätzlich gilt: Die Versorgung mit ärztlicher Betreuung ist für viele Menschen in Berlin eine Katastrophe! Lange Wege, monatelange Wartezeiten, Praxen die keine neuen Patient*innen annehmen - dabei ist Gesundheit doch das höchste Gut! Insbesondere in Ostberlin fehlt es an Arztpraxen. Doch der Berliner Senat tut nix, denn das eigene wohlhabende Klientel der CDU ist weiter gut versorgt.

Wir setzen uns daher für eine bessere Versorgung ein: Katalin Gennburg @politikinmode, Kandidatin für den Bundestag in unserem Spitzentrio, Direktkandidatin für Marzahn-Hellersdorf und direkt gewählte Abgeordnete für Treptow-Köpenick, kämpft dafür, dass in ihrem Wahlkreis die Arztpraxis wieder eine Ärztin oder einen Arzt bekommt. Menschen wie Werner und Brigitte brauchen ärztliche Versorgung in ihrer Nähe, ohne weite Wege oder lange Wartezeiten. Egal ob in Plänterwald, in ganz Ostberlin oder wo auch immer Ärztinnen fehlen: wir werden auch in Zukunft für eine gute gesundheitliche Versorgung für alle streiten.",,dielinke.berlin,,"lower_bound: 350000, upper_bound: 399999","lower_bound: 400, upper_bound: 499",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.071061},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.007623},{""age"":""Unknown"",""gender"":""male"",""percentage"":9.0e-6},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001727},{""age"":""65+"",""gender"":""male"",""percentage"":0.039457},{""age"":""65+"",""gender"":""female"",""percentage"":0.025148},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003897},{""age"":""55-64"",""gender"":""male"",""percentage"":0.104303},{""age"":""55-64"",""gender"":""female"",""percentage"":0.049639},{""age"":""45-54"",""gender"":""male"",""percentage"":0.122819},{""age"":""18-24"",""gender"":""male"",""percentage"":0.069249},{""age"":""45-54"",""gender"":""female"",""percentage"":0.048699},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.013996},{""age"":""35-44"",""gender"":""male"",""percentage"":0.139077},{""age"":""35-44"",""gender"":""female"",""percentage"":0.062907},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.020505},{""age"":""25-34"",""gender"":""male"",""percentage"":0.127779},{""age"":""25-34"",""gender"":""female"",""percentage"":0.074528},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.017567},{""age"":""Unknown"",""gender"":""unknown"",""percentage"":9.0e-6}","{""region"":""Aden Governorate"",""percentage"":3.0e-6},{""region"":""Pomeranian Voivodeship"",""percentage"":3.0e-6},{""region"":""Saxony-Anhalt"",""percentage"":0.001443},{""region"":""Satu Mare County"",""percentage"":3.0e-6},{""region"":""Salzburg"",""percentage"":3.0e-6},{""region"":""Sachsen"",""percentage"":0.00104},{""region"":""Saarland"",""percentage"":7.1e-5},{""region"":""Riga Planning Region"",""percentage"":3.0e-6},{""region"":""Rheinland-Pfalz"",""percentage"":0.000245},{""region"":""Piedmont"",""percentage"":3.0e-6},{""region"":""Schleswig-Holstein"",""percentage"":0.000267},{""region"":""Peloponnese (region)"",""percentage"":3.0e-6},{""region"":""North Denmark Region"",""percentage"":3.0e-6},{""region"":""Nordrhein-Westfalen"",""percentage"":0.000786},{""region"":""Nord-Pas-de-Calais"",""percentage"":3.0e-6},{""region"":""Noord-Holland"",""percentage"":6.0e-6},{""region"":""Nineveh Governorate"",""percentage"":3.0e-6},{""region"":""Niedersachsen"",""percentage"":0.000464},{""region"":""Schaffhausen"",""percentage"":6.0e-6},{""region"":""Smolyan Province"",""percentage"":3.0e-6},{""region"":""Martinique"",""percentage"":3.0e-6},{""region"":""Vienna"",""percentage"":1.0e-5},{""region"":""Zala County"",""percentage"":3.0e-6},{""region"":""Zagreb"",""percentage"":3.0e-6},{""region"":""West Pomeranian Voivodeship"",""percentage"":1.6e-5},{""region"":""Wallonia"",""percentage"":6.0e-6},{""region"":""V\u00e4stra G\u00f6taland County"",""percentage"":6.0e-6},{""region"":""Vratsa Province"",""percentage"":3.0e-6},{""region"":""Vojvodina"",""percentage"":3.0e-6},{""region"":""Varna Province"",""percentage"":3.0e-6},{""region"":""Styria"",""percentage"":3.0e-6},{""region"":""Uusimaa"",""percentage"":3.0e-6},{""region"":""Upper Austria"",""percentage"":3.0e-6},{""region"":""Unknown"",""percentage"":3.0e-6},{""region"":""Tyrol"",""percentage"":3.2e-5},{""region"":""Trentino-Alto Adige"",""percentage"":3.0e-6},{""region"":""Th\u00fcringen"",""percentage"":0.00047},{""region"":""Tasmania"",""percentage"":3.0e-6},{""region"":""Mecklenburg-Vorpommern"",""percentage"":0.001378},{""region"":""Luxembourg District"",""percentage"":3.0e-6},{""region"":""Alsace"",""percentage"":1.0e-5},{""region"":""Brandenburg"",""percentage"":0.003027},{""region"":""Chon Buri"",""percentage"":3.0e-6},{""region"":""Central Finland"",""percentage"":3.0e-6},{""region"":""Catalu\u00f1a"",""percentage"":1.0e-5},{""region"":""Capital Region of Denmark"",""percentage"":3.0e-6},{""region"":""Campania"",""percentage"":3.0e-6},{""region"":""Brod-Posavina County"",""percentage"":3.0e-6},{""region"":""Bremen"",""percentage"":2.6e-5},{""region"":""Berlin"",""percentage"":0.988728},{""region"":""Doha"",""percentage"":3.0e-6},{""region"":""Bayern"",""percentage"":0.000567},{""region"":""Baranya County"",""percentage"":3.0e-6},{""region"":""Baghdad Governorate"",""percentage"":3.0e-6},{""region"":""Baden-W\u00fcrttemberg"",""percentage"":0.000551},{""region"":""Bac\u0103u County"",""percentage"":3.0e-6},{""region"":""Attica (region)"",""percentage"":3.0e-6},{""region"":""Andalusia"",""percentage"":3.0e-6},{""region"":""Comunidad Valenciana"",""percentage"":3.0e-6},{""region"":""Dolj County"",""percentage"":3.0e-6},{""region"":""Lubusz Voivodeship"",""percentage"":2.3e-5},{""region"":""Istria County"",""percentage"":3.0e-6},{""region"":""Lower Silesian Voivodeship"",""percentage"":1.0e-5},{""region"":""Lorraine"",""percentage"":6.0e-6},{""region"":""Limburg"",""percentage"":6.0e-6},{""region"":""Leiria District"",""percentage"":3.0e-6},{""region"":""Lazio"",""percentage"":6.0e-6},{""region"":""Kyiv"",""percentage"":3.0e-6},{""region"":""Kardzhali Province"",""percentage"":3.0e-6},{""region"":""Islas Canarias"",""percentage"":1.3e-5},{""region"":""Drenthe"",""percentage"":3.0e-6},{""region"":""Hessen"",""percentage"":0.000345},{""region"":""Haute-Normandie"",""percentage"":6.0e-6},{""region"":""Hamburg"",""percentage"":0.000254},{""region"":""Groningen"",""percentage"":3.0e-6},{""region"":""Giurgiu County"",""percentage"":3.0e-6},{""region"":""Flemish Region"",""percentage"":6.0e-6},{""region"":""Faro District"",""percentage"":3.0e-6},{""region"":""Emilia-Romagna"",""percentage"":1.0e-5},{""region"":""\u00dast\u00ed nad Labem Region"",""percentage"":3.0e-6}","facebook,instagram","lower_bound: 1000001",de
615880144261451,181671561843670,"Die Linke Pankow",2025-01-13,2025-01-14,2025-01-15,"DIE LINKE. Pankow","Huch, die Stadt ist über Nacht ganz bunt geworden. Für mich eine gute Gelegenheit meine Vorsätze fürs neue Jahr mit dem Wahlkampf zu verbinden.

#MaxMachts #deshalbdielinke #btw25 #pankow #prenzlauerberg #weißensee","Maximilian Schirmer",www.maximilian-schirmer.de,"Pankows Stimme","lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.097226},{""age"":""45-54"",""gender"":""female"",""percentage"":0.04782},{""age"":""65+"",""gender"":""male"",""percentage"":0.032232},{""age"":""65+"",""gender"":""female"",""percentage"":0.029062},{""age"":""55-64"",""gender"":""male"",""percentage"":0.053897},{""age"":""55-64"",""gender"":""female"",""percentage"":0.033818},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001849},{""age"":""45-54"",""gender"":""male"",""percentage"":0.092206},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002642},{""age"":""18-24"",""gender"":""male"",""percentage"":0.144782},{""age"":""35-44"",""gender"":""male"",""percentage"":0.131308},{""age"":""35-44"",""gender"":""female"",""percentage"":0.064993},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00317},{""age"":""25-34"",""gender"":""male"",""percentage"":0.169617},{""age"":""25-34"",""gender"":""female"",""percentage"":0.090092},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00502},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000264}","{""region"":""Berlin"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",de
1595922327694134,130391693652056,"DIE LINKE Hamburg",2025-01-13,2025-01-13,2025-02-17,"DIE LINKE Hamburg","Wir sind Die Linke und unser Hamburg sieht so aus: Geschlechtergerechtigkeit und Teilhabe für alle, günstige Mieten, eine soziale SAGA, eine faire Klima- und Verkehrspolitik mit kostenlosem HVV für alle, eine funktionierende Bildungspolitik, die Familien entlastet, eine gerechte Gesundheitsversorgung in wirklich allen Stadtteilen, gute Löhne mit Tarifbindung und sichere Arbeitsplätze im Hafen und überall in der Stadt ... und noch vieles, vieles mehr. Unser Hamburg ist bunt und inklusiv, sozial und gerecht, gut fürs Klima und gut für uns Hamburger und Hamburgerinnen.
https://www.die-linke-hamburg.de/buergerschaftswahl/startseite-zur-buergerschaftswahl/

#hamburgWählt #dieLinkeHamburg #hamburg #bürgerschaftwahl #bürgerschaftswahl2025 #dieLinke",,www.die-linke-hamburg.de,,"lower_bound: 175000, upper_bound: 199999","lower_bound: 2000, upper_bound: 2499",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.089063},{""age"":""45-54"",""gender"":""male"",""percentage"":0.04385},{""age"":""65+"",""gender"":""male"",""percentage"":0.022742},{""age"":""65+"",""gender"":""female"",""percentage"":0.043156},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000552},{""age"":""55-64"",""gender"":""male"",""percentage"":0.03822},{""age"":""55-64"",""gender"":""female"",""percentage"":0.067967},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001058},{""age"":""45-54"",""gender"":""female"",""percentage"":0.074818},{""age"":""18-24"",""gender"":""male"",""percentage"":0.073067},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001716},{""age"":""35-44"",""gender"":""male"",""percentage"":0.076064},{""age"":""35-44"",""gender"":""female"",""percentage"":0.129422},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00268},{""age"":""25-34"",""gender"":""male"",""percentage"":0.137649},{""age"":""25-34"",""gender"":""female"",""percentage"":0.195332},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002245},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.0004}","{""region"":""Hamburg"",""percentage"":1}",instagram,"lower_bound: 1000001",de
574185102123199,130391693652056,"DIE LINKE Hamburg",2025-01-13,2025-01-13,2025-02-16,"DIE LINKE Hamburg","Wir sind Die Linke und unser Hamburg sieht so aus: Geschlechtergerechtigkeit und Teilhabe für alle, günstige Mieten, eine soziale SAGA, eine faire Klima- und Verkehrspolitik mit kostenlosem HVV für alle, eine funktionierende Bildungspolitik, die Familien entlastet, eine gerechte Gesundheitsversorgung in wirklich allen Stadtteilen, gute Löhne mit Tarifbindung und sichere Arbeitsplätze im Hafen und überall in der Stadt ... und noch vieles, vieles mehr. Unser Hamburg ist bunt und inklusiv, sozial und gerecht, gut fürs Klima und gut für uns Hamburger und Hamburgerinnen.
https://www.die-linke-hamburg.de/buergerschaftswahl/startseite-zur-buergerschaftswahl/

#hamburgWählt #dieLinkeHamburg #hamburg #bürgerschaftwahl #bürgerschaftswahl2025 #dieLinke",,www.die-linke-hamburg.de,,"lower_bound: 200000, upper_bound: 249999","lower_bound: 2000, upper_bound: 2499",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.111148},{""age"":""45-54"",""gender"":""male"",""percentage"":0.039118},{""age"":""65+"",""gender"":""male"",""percentage"":0.018993},{""age"":""65+"",""gender"":""female"",""percentage"":0.029547},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000673},{""age"":""55-64"",""gender"":""male"",""percentage"":0.030145},{""age"":""55-64"",""gender"":""female"",""percentage"":0.050067},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00125},{""age"":""45-54"",""gender"":""female"",""percentage"":0.063164},{""age"":""18-24"",""gender"":""male"",""percentage"":0.088609},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002115},{""age"":""35-44"",""gender"":""male"",""percentage"":0.077136},{""age"":""35-44"",""gender"":""female"",""percentage"":0.118081},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004412},{""age"":""25-34"",""gender"":""male"",""percentage"":0.147724},{""age"":""25-34"",""gender"":""female"",""percentage"":0.212735},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004657},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000427}","{""region"":""Hamburg"",""percentage"":1}",instagram,"lower_bound: 1000001",de
1277623430393649,130391693652056,"DIE LINKE Hamburg",2025-01-13,2025-01-13,2025-01-27,"DIE LINKE Hamburg","Wir sind Die Linke und unser Hamburg sieht so aus: Eine funktionierende Bildungspolitik, die Familien entlastet, günstige Mieten, eine soziale SAGA, eine faire Klima- und Verkehrspolitik mit kostenlosem HVV für alle, eine gerechte Gesundheitsversorgung in wirklich allen Stadtteilen, gute Löhne mit Tarifbindung und sichere Arbeitsplätze im Hafen und überall in der Stadt, Geschlechtergerechtigkeit und Teilhabe für alle ... und noch vieles, vieles mehr. Unser Hamburg ist sozial und gerecht, bunt und inklusiv, gut fürs Klima und gut für uns Hamburger und Hamburgerinnen.
https://www.die-linke-hamburg.de/buergerschaftswahl/startseite-zur-buergerschaftswahl/

#hamburgWählt #dieLinkeHamburg #hamburg #bürgerschaftwahl #bürgerschaftswahl2025 #dieLinke",,www.die-linke-hamburg.de,,"lower_bound: 90000, upper_bound: 99999","lower_bound: 800, upper_bound: 899",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.050205},{""age"":""45-54"",""gender"":""male"",""percentage"":0.053688},{""age"":""65+"",""gender"":""male"",""percentage"":0.03673},{""age"":""65+"",""gender"":""female"",""percentage"":0.08169},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000804},{""age"":""55-64"",""gender"":""male"",""percentage"":0.056368},{""age"":""55-64"",""gender"":""female"",""percentage"":0.12288},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001302},{""age"":""45-54"",""gender"":""female"",""percentage"":0.131072},{""age"":""18-24"",""gender"":""male"",""percentage"":0.040673},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001455},{""age"":""35-44"",""gender"":""male"",""percentage"":0.066072},{""age"":""35-44"",""gender"":""female"",""percentage"":0.136317},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001837},{""age"":""25-34"",""gender"":""male"",""percentage"":0.080638},{""age"":""25-34"",""gender"":""female"",""percentage"":0.136508},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001206},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000555}","{""region"":""Hamburg"",""percentage"":1}",instagram,"lower_bound: 1000001",de
491076690675156,289122593376,"DIE LINKE Eimsbüttel",2025-01-13,2025-01-13,2025-01-18,"DIE LINKE Eimsbüttel","Wir machen nicht nur gute Politik, sondern spielen auch richtig gut Tischtennis. Ähmm, vielleicht, bestimmt, ach, stellt uns einfach auf die Probe. Und bringt gern Freund*innen mit. Wir freuen uns, wenn die Halle voll ist.

#linksfraktionEimsbüttel #dieLinkeEimsbüttel #technoTischtennis #techno #tischtennis in #hamburg #eimsbüttel #dieLinke #dieLinkeHamburg #allesgratis #aufStaatSeinNacken sozusagen",,,,"lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.2589},{""age"":""18-24"",""gender"":""male"",""percentage"":0.167206},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.007551},{""age"":""25-34"",""gender"":""female"",""percentage"":0.236246},{""age"":""25-34"",""gender"":""male"",""percentage"":0.14617},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007551},{""age"":""35-44"",""gender"":""female"",""percentage"":0.090615},{""age"":""35-44"",""gender"":""male"",""percentage"":0.074973},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002157},{""age"":""45-54"",""gender"":""female"",""percentage"":0.004854},{""age"":""45-54"",""gender"":""male"",""percentage"":0.003776}","{""region"":""Hamburg"",""percentage"":1}",instagram,"lower_bound: 50001, upper_bound: 100000",de
1238542617212512,130391693652056,"DIE LINKE Hamburg",2025-01-13,2025-01-13,2025-02-17,"DIE LINKE Hamburg","Wir sind Die Linke und unser Hamburg sieht so aus: Eine faire Klima- und Verkehrspolitik mit kostenlosem HVV für alle, eine klimafreundliche Straßenbahn, günstige Mieten, eine soziale SAGA, eine gerechte Gesundheitsversorgung in wirklich allen Stadtteilen, eine funktionierende Bildungspolitik, die Familien entlastet, gute Löhne mit Tarifbindung und sichere Arbeitsplätze im Hafen und überall in der Stadt, Geschlechtergerechtigkeit und Teilhabe für alle ... und noch vieles, vieles mehr. Unser Hamburg ist sozial und gerecht, bunt und inklusiv, gut fürs Klima und gut für uns Hamburger und Hamburgerinnen.
https://www.die-linke-hamburg.de/buergerschaftswahl/startseite-zur-buergerschaftswahl/

Die Collagen aller Themen-Reels und Themenplakate zur Hamburger Bürgerschaftswahl 2025 sind von @99999.9unstrukturiert 

#hamburgWählt #dieLinkeHamburg #hamburg #bürgerschaftwahl #bürgerschaftswahl2025 #dieLinke",,www.die-linke-hamburg.de,,"lower_bound: 250000, upper_bound: 299999","lower_bound: 2000, upper_bound: 2499",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.1188},{""age"":""45-54"",""gender"":""male"",""percentage"":0.042271},{""age"":""65+"",""gender"":""male"",""percentage"":0.02072},{""age"":""65+"",""gender"":""female"",""percentage"":0.021733},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000585},{""age"":""55-64"",""gender"":""male"",""percentage"":0.037709},{""age"":""55-64"",""gender"":""female"",""percentage"":0.041019},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000906},{""age"":""45-54"",""gender"":""female"",""percentage"":0.046224},{""age"":""18-24"",""gender"":""male"",""percentage"":0.133961},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001532},{""age"":""35-44"",""gender"":""male"",""percentage"":0.075236},{""age"":""35-44"",""gender"":""female"",""percentage"":0.087786},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003582},{""age"":""25-34"",""gender"":""male"",""percentage"":0.176339},{""age"":""25-34"",""gender"":""female"",""percentage"":0.186649},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004538},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000412}","{""region"":""Hamburg"",""percentage"":1}",instagram,"lower_bound: 1000001",de
591788870118498,196114277078358,"DIE LINKE Land Bremen",2025-01-13,2025-01-13,2025-01-21,"DIE LINKE Land Bremen","Gregor Gysi spricht über die aktuelle politische Lage. Mit dabei: Doris Achelwilm (Spitzenkandidatin Land Bremen)  Dariush Hassanpour (Bremerhavener Direktkandidat).","Wahlkampfveranstaltung in Bremerhaven","Wahlkampfveranstaltung in Bremerhaven","Gregor Gysi spricht über die aktuelle politische Lage.

Außerdem dabei:
Doris Achelwilm (Spitzenkandidatin Land Bremen)
Dariush Hassanpour (Bremerhavener Direktkandidat)","lower_bound: 6000, upper_bound: 6999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001024},{""age"":""18-24"",""gender"":""male"",""percentage"":0.005463},{""age"":""25-34"",""gender"":""female"",""percentage"":0.008194},{""age"":""25-34"",""gender"":""male"",""percentage"":0.04097},{""age"":""35-44"",""gender"":""female"",""percentage"":0.03858},{""age"":""35-44"",""gender"":""male"",""percentage"":0.089109},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001024},{""age"":""45-54"",""gender"":""female"",""percentage"":0.055992},{""age"":""45-54"",""gender"":""male"",""percentage"":0.159781},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00239},{""age"":""55-64"",""gender"":""female"",""percentage"":0.088426},{""age"":""55-64"",""gender"":""male"",""percentage"":0.221919},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001366},{""age"":""65+"",""gender"":""female"",""percentage"":0.090475},{""age"":""65+"",""gender"":""male"",""percentage"":0.193923},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001366}","{""region"":""Bremen"",""percentage"":0.431728},{""region"":""Niedersachsen"",""percentage"":0.568272}",facebook,"lower_bound: 50001, upper_bound: 100000",de
561786230180866,196114277078358,"DIE LINKE Land Bremen",2025-01-13,2025-01-13,2025-01-16,"DIE LINKE Land Bremen","Gregor Gysi spricht über die aktuelle politische Lage. Mit dabei: Doris Achelwilm (Spitzenkandidatin Land Bremen) & Dariush Hassanpour (Bremerhavener Direktkandidat),Gregor Gysi spricht über die aktuelle politische Lage. Mit dabei: Doris Achelwilm (Spitzenkandidatin Land Bremen) & Dariush Hassanpour (Bremerhavener Direktkandidat)","Wahlkampfveranstaltung in Bremerhaven,Wahlkampfveranstaltung in Bremerhaven",dielinke-bremen.de,"Eine Wahlkampfveranstaltung der Linken am 22. Januar ab 16 Uhr im Auswandererhaus der Seestadt.,Eine Wahlkampfveranstaltung der Linken am 22. Januar ab 16 Uhr im Auswandererhaus der Seestadt.","lower_bound: 5000, upper_bound: 5999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.002442},{""age"":""45-54"",""gender"":""male"",""percentage"":0.093326},{""age"":""65+"",""gender"":""male"",""percentage"":0.242811},{""age"":""65+"",""gender"":""female"",""percentage"":0.191807},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000543},{""age"":""55-64"",""gender"":""male"",""percentage"":0.192892},{""age"":""55-64"",""gender"":""female"",""percentage"":0.113945},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001085},{""age"":""45-54"",""gender"":""female"",""percentage"":0.036625},{""age"":""18-24"",""gender"":""male"",""percentage"":0.009224},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000814},{""age"":""35-44"",""gender"":""male"",""percentage"":0.053988},{""age"":""35-44"",""gender"":""female"",""percentage"":0.018719},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000543},{""age"":""25-34"",""gender"":""male"",""percentage"":0.032013},{""age"":""25-34"",""gender"":""female"",""percentage"":0.006511},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002713}","{""region"":""Bremen"",""percentage"":0.521868},{""region"":""Niedersachsen"",""percentage"":0.478132}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",de
1684344682146873,130391693652056,"DIE LINKE Hamburg",2025-01-12,2025-01-12,2025-02-16,"DIE LINKE Hamburg","Wir sind Die Linke und unser Hamburg sieht so aus: Günstige Mieten, eine soziale SAGA, eine faire Klima- und Verkehrspolitik mit kostenlosem HVV für alle, eine gerechte Gesundheitsversorgung in wirklich allen Stadtteilen, eine funktionierende Bildungspolitik, die Familien entlastet, gute Löhne mit Tarifbindung und sichere Arbeitsplätze im Hafen und überall in der Stadt, Geschlechtergerechtigkeit und Teilhabe für alle ... und noch vieles, vieles mehr. Unser Hamburg ist sozial und gerecht, bunt und inklusiv, gut fürs Klima und gut für uns Hamburger und Hamburgerinnen.
https://www.die-linke-hamburg.de/buergerschaftswahl/startseite-zur-buergerschaftswahl/

#hamburgWählt #dieLinkeHamburg #hamburg #bürgerschaftwahl #bürgerschaftswahl2025 #dieLinke",,www.die-linke-hamburg.de,,"lower_bound: 250000, upper_bound: 299999","lower_bound: 2000, upper_bound: 2499",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.047337},{""age"":""45-54"",""gender"":""male"",""percentage"":0.075556},{""age"":""65+"",""gender"":""male"",""percentage"":0.030277},{""age"":""65+"",""gender"":""female"",""percentage"":0.030802},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000766},{""age"":""55-64"",""gender"":""male"",""percentage"":0.063136},{""age"":""55-64"",""gender"":""female"",""percentage"":0.062183},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001442},{""age"":""45-54"",""gender"":""female"",""percentage"":0.070878},{""age"":""18-24"",""gender"":""male"",""percentage"":0.068047},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001945},{""age"":""35-44"",""gender"":""male"",""percentage"":0.111608},{""age"":""35-44"",""gender"":""female"",""percentage"":0.109753},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002883},{""age"":""25-34"",""gender"":""male"",""percentage"":0.173047},{""age"":""25-34"",""gender"":""female"",""percentage"":0.148072},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001802},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000466}","{""region"":""Hamburg"",""percentage"":1}",instagram,"lower_bound: 1000001",de
